price,city_fuel_economy,engine_displacement,highway_fuel_economy,horsepower,mileage,year
12577,27,2400,36,185,62627,2013
11990,31,1600,39,109,35471,2019
14990,21,2400,28,172,10887,2016
13690,17,3600,25,283,69308,2017
14870,28,1400,38,150,20970,2017
10073,18,3500,25,285,143967,2013
17550,24,2400,33,185,17389,2019
13995,17,3500,24,290,114845,2014
19246,25,2500,32,170,28730,2017
15998,29,1400,39,153,42810,2018
13387,24,2400,33,185,32330,2019
19998,22,2500,28,176,35034,2017
19890,18,3600,25,295,58547,2017
12999,15,3700,21,210,71415,2012
12759,17,3600,25,283,82264,2016
17998,26,2500,33,170,30869,2019
18999,21,2400,25,185,26952,2017
13575,24,2500,32,170,91671,2014
14200,25,2400,31,185,26991,2016
15495,13,5600,19,317,88673,2014
19014,20,2400,28,182,60614,2017
19995,26,2400,33,185,51576,2015
14000,29,1800,37,124,31969,2019
13900,15,5000,21,360,122280,2011
19988,19,3500,28,248,92508,2015
10490,21,2400,32,180,75650,2013
18998,21,2000,29,259,18164,2017
16244,30,2000,40,140,48444,2014
11599,17,3500,24,250,155557,2012
16990,16,3600,24,283,48495,2017
10950,19,3700,31,305,100083,2012
15990,27,2500,39,182,24567,2017
16998,23,2000,30,164,26294,2017
14571,22,2000,30,240,63099,2014
18977,23,1500,34,181,34154,2019
11499,24,2000,35,173,44316,2015
19477,18,3600,28,287,28369,2017
11990,21,2000,28,240,98676,2015
13390,21,2000,32,245,44213,2018
12400,18,3700,26,305,102237,2012
19495,26,2400,34,189,22742,2017
17999,14,5700,20,390,29937,2010
15988,16,3500,23,287,71081,2017
17996,18,3600,25,290,72610,2015
16950,21,2000,32,245,17051,2017
13228,22,2500,33,202,82193,2014
15998,24,1400,30,138,29063,2017
10988,22,2000,26,158,46075,2017
14499,19,2400,26,173,81040,2015
18689,18,3500,27,288,40734,2018
15998,21,2500,29,168,22970,2017
14553,24,2400,35,185,73918,2016
12191,24,2400,35,185,75878,2016
12399,19,2400,26,173,58009,2016
14995,27,2400,36,185,50176,2017
17300,43,2000,41,188,29298,2019
12000,23,2000,32,240,84455,2014
11699,25,2500,36,196,88395,2015
16388,17,3600,25,283,42498,2017
16673,13,6200,20,403,135932,2010
17999,22,2000,31,270,31162,2019
14249,30,1400,40,147,25751,2019
16727,12,3600,18,283,32286,2019
12988,21,2000,32,245,98819,2018
11300,28,1600,36,132,59490,2016
17998,24,2500,30,184,29362,2016
11586,13,5000,18,375,180863,2010
10998,28,1400,38,150,44243,2018
14775,23,2400,32,185,52373,2017
14397,43,2000,41,188,35542,2019
17000,25,1600,30,175,51285,2017
15599,13,5700,17,381,174854,2011
11888,26,2000,36,147,19499,2018
15490,27,2500,39,182,24598,2017
17450,23,2000,30,164,19534,2018
15614,25,2500,32,170,69535,2017
16999,17,3600,24,290,67169,2014
12888,30,1800,39,143,80210,2015
11500,24,2400,34,185,44724,2017
15995,24,2500,30,184,43671,2016
15995,23,2000,32,252,86048,2014
18490,17,3600,25,283,36846,2019
14974,26,1600,31,188,71950,2016
17995,29,1500,36,160,39744,2019
10980,28,1400,39,150,77732,2016
10995,15,5300,21,320,269243,2014
15840,25,2400,36,185,68803,2017
15795,22,2000,31,200,44171,2016
16998,28,1800,35,132,41319,2019
13998,24,2000,34,160,38812,2018
19950,25,2500,32,170,31214,2017
19995,19,3600,30,300,39054,2019
16777,21,2400,27,185,26988,2018
15595,24,2000,31,164,40771,2016
13999,26,1400,34,138,32600,2016
19995,22,2400,30,180,35539,2019
12991,23,2000,33,240,80732,2013
14357,31,2000,41,158,58446,2016
14300,13,5700,19,360,126021,2011
18011,29,1500,36,160,32381,2019
16995,20,2400,25,172,15305,2017
14400,29,1800,37,130,33771,2017
13829,26,2500,33,170,68747,2016
16600,18,3200,23,270,39000,2011
14995,21,2000,28,240,131144,2014
13990,26,2400,35,185,82344,2015
14839,28,2000,37,147,20594,2019
16529,22,2000,29,245,28190,2017
15995,23,2000,35,240,71965,2016
19990,28,2000,37,152,50308,2017
17999,17,3500,23,290,66942,2014
15889,31,2000,41,158,69131,2016
12995,28,1800,35,132,26650,2018
11993,18,2500,25,250,99133,2015
11933,14,5500,22,382,136177,2007
12500,20,2400,26,191,96811,2014
19960,18,3600,27,292,46076,2017
15500,17,3600,24,308,126618,2016
17490,31,2000,40,158,39253,2017
14991,29,1800,37,130,31989,2017
19099,19,3500,26,284,21843,2017
15000,17,3600,25,283,54934,2019
13220,20,2000,24,200,75747,2017
17962,23,2000,30,245,34457,2017
18981,15,3500,21,365,131576,2017
18998,28,2500,39,203,51021,2018
13900,31,2000,45,150,14752,2015
17997,25,2400,33,185,44307,2019
13999,30,1800,38,139,41430,2020
17500,21,2500,29,168,22621,2018
13000,17,3600,25,283,66603,2015
16826,28,1800,35,132,37931,2019
13595,19,2400,25,190,86219,2014
12500,19,3500,25,260,79136,2014
16778,26,2400,33,185,87367,2015
13600,24,2500,32,173,63590,2014
17990,27,1500,36,160,18482,2017
19991,28,2500,39,203,41054,2019
15749,23,2000,29,166,31353,2018
16656,16,3600,22,288,98179,2014
16846,43,2000,41,188,27091,2019
13488,29,1800,37,130,34983,2017
11987,17,3600,25,283,102959,2016
16995,24,2000,36,240,59325,2016
13900,17,3700,24,273,80586,2015
15357,17,3600,24,290,90534,2014
15995,22,2400,31,180,30994,2015
16499,30,1800,38,139,10535,2020
15997,30,1400,40,153,27684,2017
11298,29,1800,37,124,30672,2019
15795,19,2400,25,190,55181,2015
15601,28,1800,36,132,10796,2017
17988,20,3500,29,302,69276,2013
13349,30,2000,41,158,76124,2016
19450,24,1500,30,170,29337,2018
19989,17,3500,22,302,62015,2012
16755,27,1500,37,160,17292,2016
14900,27,2400,34,185,71936,2015
11950,16,3000,25,300,96185,2009
19999,17,3500,22,270,86619,2011
10599,30,1400,38,98,37205,2018
14991,30,1800,39,143,39870,2015
14999,29,1800,37,130,36954,2017
11900,18,2900,25,185,78441,2010
17797,28,2500,39,188,31140,2019
19995,23,2000,35,240,51506,2016
13554,25,2000,34,200,59930,2013
16988,27,1500,36,160,32471,2017
18500,26,2500,35,184,13987,2017
19999,24,2500,33,178,22070,2017
19222,26,1500,32,170,45551,2018
17988,23,1800,34,170,20810,2017
15017,51,1800,49,134,39241,2013
16495,27,1500,36,160,59898,2017
10275,30,2000,41,155,106286,2016
18786,17,3700,24,273,36479,2015
12331,22,1400,30,160,21898,2017
11999,29,1800,37,130,28559,2017
11650,21,2400,29,190,62567,2013
13599,29,1800,37,124,38765,2018
16659,23,2000,30,164,40580,2019
16990,26,1600,31,130,12595,2019
18499,25,2400,31,185,11871,2016
14988,17,3600,24,281,90771,2015
13900,28,1600,38,130,25124,2019
16000,27,1500,37,160,41450,2016
17494,15,4000,20,261,58708,2013
15985,18,3200,23,270,84409,2012
19599,28,2500,39,203,14155,2018
17971,23,2000,30,245,15978,2017
18698,28,2500,39,203,36462,2019
15997,12,5400,17,310,161488,2010
10450,22,2000,27,200,86512,2012
14499,25,2500,32,170,29344,2017
18499,26,1500,31,170,10994,2020
13270,44,2000,41,188,62314,2014
16995,22,2000,31,245,78215,2018
18377,18,3500,26,288,38363,2019
13977,29,1800,37,124,40726,2019
19500,15,4600,24,305,28000,1997
11989,29,1800,38,132,70190,2015
11400,21,2000,28,240,130360,2013
19979,12,3600,18,283,39445,2019
17250,22,2500,30,197,40994,2018
14500,25,2500,32,170,82858,2018
10800,19,3500,27,285,138003,2014
12998,19,3500,27,285,74308,2013
10999,27,2500,38,182,106059,2015
18975,27,2500,36,184,13298,2017
16898,29,1400,40,153,29673,2018
19998,16,3600,24,283,24145,2019
14999,26,2000,32,155,75763,2013
16590,21,3000,28,241,91161,2014
15990,28,1800,35,132,35419,2018
18990,15,5500,22,382,87839,2011
14463,27,2500,38,179,32315,2018
10950,22,2400,32,182,86807,2014
18500,13,5700,17,381,157939,2011
15789,23,2000,30,164,62989,2017
17999,17,3000,24,241,92713,2015
11950,16,3600,22,290,124770,2011
13995,14,4800,18,295,105890,2009
15995,24,2500,33,178,109338,2017
10977,13,4000,19,210,86310,2007
13998,29,1800,37,130,22788,2017
16588,25,2400,36,201,53400,2016
11499,21,2400,27,172,79330,2015
11442,42,2000,37,188,91023,2016
18590,25,2400,30,166,31436,2019
19472,28,2000,34,248,30271,2017
13995,33,900,39,89,21083,2017
15990,19,2500,27,169,85335,2017
16599,29,1400,38,153,26893,2017
16489,43,2000,41,188,30550,2019
19800,24,2000,33,210,36801,2017
10491,16,3600,23,288,105038,2011
16000,21,2000,31,245,34408,2017
19781,23,2500,29,187,38879,2017
18295,24,2000,32,208,75689,2015
17500,23,2000,30,240,74879,2017
14495,26,2400,33,185,79312,2015
19995,29,1500,35,192,63525,2018
16990,24,2400,35,206,71544,2015
14838,28,2000,37,147,38361,2018
16950,17,3700,23,302,54970,2011
17959,28,1800,35,132,40632,2019
16986,17,3600,25,283,61120,2019
12994,25,1600,30,130,33036,2018
15312,12,3600,18,283,37569,2019
16291,24,2500,33,178,36495,2017
16788,28,2000,37,147,18414,2019
18959,25,2500,32,170,35121,2017
14999,29,1500,36,160,11925,2019
18879,51,1600,46,139,25974,2017
14688,28,1800,35,132,50353,2018
14500,17,3600,25,283,85933,2017
10495,19,3500,27,272,108276,2007
14995,17,3000,22,300,83003,2011
16500,13,5700,18,381,110000,2008
14900,20,3500,27,260,92232,2015
13975,14,6200,18,403,158166,2011
19999,27,2000,33,152,38378,2018
15483,18,3500,24,275,74073,2010
19990,21,2000,28,240,54010,2015
15980,24,2400,34,185,57450,2018
15999,43,1500,42,149,31078,2017
13997,27,2500,39,182,10128,2017
14988,17,3600,25,283,91350,2017
12500,28,2000,37,155,54106,2017
12950,18,3500,23,260,83117,2013
15964,27,1800,32,141,88714,2016
13474,24,2400,35,185,101388,2016
19558,17,3600,25,283,41489,2019
14991,25,2500,32,184,82450,2015
14973,27,1500,36,160,57165,2017
11495,24,2000,33,173,65274,2016
18744,16,3600,23,281,58486,2014
19475,27,1500,36,160,18190,2018
16991,29,1400,40,153,19139,2018
16846,31,2000,40,158,33661,2017
11495,18,3500,27,248,130929,2011
11294,20,2400,26,191,73883,2014
19895,27,2400,36,185,33190,2017
12999,11,5400,15,255,74801,2012
19021,18,3200,26,271,105357,2017
13599,22,2400,30,185,123014,2013
12750,16,3500,21,303,150125,2012
14829,30,1400,40,153,25885,2017
16988,23,2000,31,240,85684,2016
15400,21,2000,26,164,49046,2016
17900,26,2400,33,185,51287,2016
16495,15,3800,19,205,148925,2010
19998,43,2000,41,188,35089,2019
16998,28,1800,35,132,39677,2019
11905,23,2400,36,184,96911,2017
18499,20,2000,29,220,55504,2014
18881,21,2000,27,184,48571,2018
14000,25,2500,35,178,88492,2016
11998,17,3600,25,283,79626,2015
19450,21,2400,27,180,45342,2017
17485,15,3500,21,365,127620,2011
17559,24,2400,33,185,30413,2019
17998,21,2400,27,185,35417,2017
19943,25,2400,31,185,35101,2016
12045,17,3600,25,283,94104,2014
14699,13,5700,18,390,81567,2009
17995,15,6200,21,403,95000,2013
15950,22,2400,31,180,87907,2016
17993,23,2000,30,245,40149,2017
18988,24,2400,32,185,21158,2020
13990,29,1800,37,124,36399,2019
11769,25,2500,36,196,70425,2015
19995,26,2500,35,184,24815,2018
15875,24,2000,26,131,62777,2015
12599,30,2000,41,155,86758,2016
14052,17,3600,24,308,98332,2013
18495,25,2500,32,175,75769,2017
19950,31,2000,40,158,22902,2018
18995,25,2500,32,170,29297,2015
10495,25,1800,31,132,89730,2009
19995,19,3500,26,365,83712,2015
18199,28,2000,37,155,18876,2018
18998,15,3600,22,281,49463,2017
12674,29,1800,37,124,39034,2019
16998,23,2500,34,175,25091,2019
14521,15,3500,20,250,101166,2011
12500,31,1600,39,109,31829,2019
10999,25,2000,33,148,74203,2013
15880,29,1500,36,160,42155,2019
15988,18,3500,25,266,113949,2014
15950,23,2000,34,245,29831,2017
19999,21,2000,26,260,41885,2017
16100,27,2000,33,147,16646,2020
10499,21,2400,27,172,96968,2015
18200,21,2000,26,164,13383,2018
18345,21,2000,31,245,76168,2017
19755,21,2000,26,164,39573,2017
19990,43,2000,41,188,18063,2019
17995,43,1500,42,149,17309,2017
13600,19,3600,29,305,88009,2015
13723,29,1800,37,130,24239,2017
14995,19,3600,31,292,50560,2013
14988,43,2000,41,188,54608,2017
16260,31,2000,40,158,35610,2018
19990,23,2000,30,245,21411,2017
10930,39,1500,38,111,91984,2013
17888,26,2400,34,189,37414,2017
15297,28,1400,38,150,34873,2017
12386,31,1600,39,109,24580,2019
11893,14,4700,18,263,129239,2006
19991,21,3500,28,260,45014,2016
10988,21,2000,28,240,123382,2013
10899,22,2500,29,170,145132,2012
19388,17,3600,25,283,17620,2018
19989,17,3500,24,290,81715,2016
14825,17,3600,24,288,96664,2014
15102,13,5700,19,360,138642,2011
19900,22,2000,28,245,42020,2018
10900,16,4300,23,278,131050,2006
18972,26,2400,35,185,19361,2019
14777,31,1600,39,109,31115,2019
16850,22,2400,30,185,39000,2013
11999,23,2400,34,177,94410,2012
16292,23,2400,31,185,75140,2014
10500,21,2400,27,180,95653,2010
16536,24,2400,34,185,33082,2018
17490,27,2000,31,144,35366,2018
13785,19,2400,25,190,92918,2016
16999,22,2000,27,158,42755,2014
17495,29,1400,37,147,23924,2019
19491,26,2500,33,170,30893,2019
15750,25,2000,32,141,28951,2019
17389,21,2400,25,185,42589,2017
14998,24,2000,31,164,56088,2016
17998,31,2000,40,158,24312,2017
15688,23,2000,30,245,39000,2018
17991,21,2400,25,181,32909,2018
18995,22,2000,28,245,28633,2017
19000,22,3000,30,349,47319,2014
17477,24,2400,32,185,25483,2020
13690,28,1400,39,150,31818,2016
11900,14,3700,19,210,108079,2009
10495,21,2400,27,180,115141,2011
15991,28,2000,37,147,22349,2019
14574,25,2000,33,147,30817,2017
14991,14,5000,21,302,62948,2005
10711,25,2500,36,196,77829,2014
15998,25,2000,30,161,19504,2019
18998,23,2000,35,240,65452,2016
19000,28,2500,39,203,14129,2018
16895,49,2000,47,212,50180,2017
19491,23,2500,30,176,55656,2017
13450,23,2400,36,184,42000,2016
15490,30,1800,38,139,29032,2020
11877,23,2000,35,160,79028,2015
19777,26,2500,33,170,35250,2020
13012,29,2000,38,147,38870,2017
13331,28,1400,38,153,25307,2019
17991,17,4000,22,270,124704,2011
15685,25,2000,32,161,42110,2019
11900,26,2000,32,155,73820,2013
17995,22,3500,30,300,51505,2016
19515,30,1400,40,147,25670,2019
10797,18,3500,25,285,122156,2013
14890,28,1800,36,132,63153,2017
17999,28,2500,39,203,39448,2019
16900,21,2000,26,164,43329,2017
16500,25,1800,35,170,14156,2017
19999,15,6200,24,400,123053,2015
12799,21,3500,31,268,66881,2014
16054,24,2500,33,178,30154,2017
15977,31,2000,41,158,47900,2016
14152,25,2500,32,184,72273,2015
19955,26,2400,34,189,32610,2017
19440,20,2000,28,240,70496,2013
10995,14,3000,19,225,112399,2005
15000,25,2500,32,170,85427,2018
13450,43,1500,42,149,44998,2017
19993,16,5700,25,370,111803,2015
15495,30,1800,38,139,29008,2020
15240,27,2400,36,185,50145,2015
18890,22,2000,28,208,30378,2017
16488,18,3300,24,290,59852,2016
10997,30,1800,39,130,59411,2013
15595,24,2400,33,185,26759,2019
14697,30,2000,40,147,17535,2020
13500,20,2400,29,182,84284,2014
19349,24,2500,31,187,12191,2017
16868,14,5300,18,300,90394,2004
16799,43,2000,41,188,20058,2018
10750,24,1400,34,160,55755,2013
14995,26,2500,33,170,50987,2016
16477,31,2000,40,158,33178,2017
17495,18,3500,24,270,102420,2014
11223,31,1600,39,109,32762,2019
14937,23,2000,34,240,66931,2015
15999,21,2400,31,182,64023,2017
12579,29,2000,38,147,33923,2017
10662,17,3600,25,283,85763,2014
13999,30,1400,40,153,26000,2017
12999,21,2400,32,180,52305,2016
18000,23,2000,29,166,30759,2019
16000,15,3600,22,281,65611,2016
11595,18,3600,27,292,92329,2013
13990,32,1500,37,130,25794,2017
18000,26,2500,35,184,24382,2017
12716,24,2500,34,197,77341,2016
12999,22,2000,34,274,67004,2013
14989,28,2000,37,147,40733,2019
17885,17,4000,23,270,131505,2012
15911,22,2500,29,170,55432,2016
14995,26,2500,36,175,66984,2016
18451,30,1400,40,147,17509,2019
11475,20,2400,26,172,89679,2016
19191,22,2000,29,245,32808,2017
11990,24,1400,31,138,37095,2015
17589,27,2400,36,185,40808,2017
16992,28,1800,36,132,27526,2017
14999,31,1600,39,109,30373,2019
15993,18,3500,25,285,83840,2014
18488,25,2000,34,241,75653,2015
14000,30,1400,40,147,31232,2019
17870,25,2400,36,185,32360,2016
11991,21,2400,27,180,100761,2011
14496,33,1500,40,128,27723,2018
12995,16,3700,22,273,69838,2011
17800,23,2000,30,245,28904,2018
18105,24,1400,30,138,29757,2017
19821,16,3500,22,365,95315,2014
19988,17,3000,24,241,83996,2014
14995,15,6200,21,403,138005,2011
19499,17,3600,25,283,33038,2019
13500,28,2000,37,147,34468,2019
11997,29,1800,38,130,36417,2016
19999,18,3600,28,287,69704,2017
15490,26,2500,33,170,30272,2019
13990,25,1600,30,188,41694,2012
11995,13,5700,19,360,125781,2011
11798,17,3000,25,230,94641,2008
15999,28,2000,37,147,35486,2019
17795,27,2500,39,182,19492,2017
14338,17,3600,25,283,94358,2015
15977,26,2500,33,170,46000,2019
17990,25,2500,32,175,71187,2017
19495,21,2000,26,164,29056,2017
12500,22,2000,30,200,113812,2013
15487,31,2000,41,158,69992,2016
17999,24,2400,33,185,35908,2019
19887,28,2000,37,152,30917,2017
15000,22,2400,31,180,55672,2016
15940,18,3300,24,276,84973,2017
17981,24,2400,35,206,44992,2017
13041,22,2400,30,185,72018,2012
16874,28,1800,35,132,40343,2019
18537,27,2400,36,185,43189,2017
17500,31,2000,40,158,24782,2017
19790,29,1500,36,160,41189,2019
16950,29,1800,37,124,24445,2019
17491,25,2400,31,185,101018,2016
14490,19,3600,30,323,72630,2014
16490,20,2000,23,200,55365,2017
19950,15,6200,21,403,169061,2013
11900,15,3700,20,300,87000,2008
10770,30,2000,42,140,81512,2011
18468,17,3500,24,290,71388,2014
16994,25,2400,36,185,63862,2016
14599,43,2000,41,188,41957,2017
11890,28,1800,35,132,40791,2019
17882,22,2000,33,240,41358,2016
17475,28,1800,35,132,39640,2019
19695,20,3000,29,300,35145,2017
13700,16,3700,21,242,168153,2012
12000,27,2000,37,155,74852,2017
19491,24,2000,28,252,35820,2019
15660,21,2400,31,182,46740,2017
13998,16,3000,23,300,108466,2012
12599,29,1400,38,153,44899,2017
15990,27,1600,33,188,20568,2017
12999,27,1500,37,160,91073,2016
17995,28,1800,35,132,25582,2019
15995,22,2400,31,180,45361,2019
18099,28,2500,39,203,43278,2019
14500,19,3600,32,295,45606,2015
11995,24,2500,32,170,118717,2014
17900,30,1800,38,139,27096,2020
10995,27,2500,38,182,72007,2015
19226,30,2000,34,160,41915,2015
17595,24,2000,32,161,13480,2018
16599,26,2500,33,170,48048,2017
15950,18,3300,24,290,61373,2015
11995,23,2400,34,190,81640,2012
18995,20,3500,27,302,102025,2015
17505,21,3500,31,290,95415,2015
17999,27,2400,36,185,57508,2017
16999,21,2400,29,185,33468,2016
17125,24,1400,30,138,22050,2018
15923,22,2500,29,176,130965,2015
13493,19,2400,25,173,66543,2018
19500,54,1800,50,121,34198,2016
18590,17,3500,25,365,56248,2014
12905,20,3500,27,260,83088,2015
18400,28,1800,35,132,27346,2019
16627,26,2000,32,155,28349,2015
18995,23,1500,34,181,14455,2019
15540,25,1400,33,138,20713,2017
17867,20,2000,28,272,59967,2015
18000,43,2000,41,188,18645,2019
11993,22,2000,30,240,97292,2014
19673,21,2400,27,185,25469,2019
18995,28,1800,35,132,32307,2019
10330,25,1400,33,160,33103,2014
12225,25,2500,36,196,80275,2015
19998,21,2400,31,182,31233,2017
12995,21,2000,32,245,80300,2017
11995,19,3700,30,305,88255,2012
17998,31,2000,40,158,26327,2017
15987,25,2500,35,178,49504,2015
13998,29,1800,38,130,27491,2016
11999,23,2400,34,190,85800,2012
16937,28,1800,34,141,27898,2017
12698,17,3000,24,228,80279,2012
18576,27,1500,36,160,24387,2018
17997,31,2000,40,169,10889,2020
17695,27,1500,36,160,31669,2017
12500,35,1400,40,149,43113,2015
17578,25,2500,32,170,43195,2019
19500,29,2000,36,158,19321,2019
13899,32,1600,40,122,18516,2020
11222,30,2000,42,140,63466,2013
19451,26,1500,32,170,37787,2018
16988,13,5400,18,310,125630,2013
14989,29,1800,37,124,26960,2019
19430,28,1400,37,153,36517,2017
19995,21,2000,28,268,88680,2015
11995,26,1400,38,138,69001,2014
13991,17,3600,28,323,87058,2012
16999,24,2400,33,185,26273,2019
10995,17,3600,25,283,79367,2014
11950,21,2400,28,172,88248,2015
16994,26,2500,33,170,35776,2017
18887,16,4000,23,261,75093,2017
14490,21,2000,29,200,57425,2009
17950,17,3600,25,283,49861,2018
16500,28,2000,37,147,30693,2019
14506,29,1800,37,130,30528,2017
15353,17,3600,25,283,39792,2015
17988,30,1800,38,139,19011,2020
15500,26,2500,36,175,51998,2016
10990,22,2000,30,240,84487,2013
12396,19,3200,26,271,118921,2014
13477,28,2000,37,147,39775,2019
12699,38,2000,37,188,87300,2014
14477,29,1400,38,153,24424,2017
17998,28,1400,38,150,23240,2017
15987,25,2400,36,185,20752,2017
19495,19,3500,28,279,70799,2016
12250,21,2000,30,259,105788,2014
12992,25,1800,38,170,65229,2016
19640,17,3500,24,290,90876,2017
14888,30,2000,40,147,13515,2020
16388,25,2500,33,175,92103,2016
11900,19,3500,29,288,69355,2014
17055,22,2000,28,245,25588,2017
10361,28,1600,32,188,90535,2015
15639,31,2000,40,158,34502,2017
18927,21,3500,30,300,43286,2017
16830,23,2000,30,164,33351,2019
16800,23,2500,34,175,21176,2019
17985,26,2000,30,252,38104,2018
10995,23,2000,33,240,114951,2012
18957,26,2400,34,189,71147,2017
17995,15,5300,21,320,81354,2011
16995,25,2400,30,166,38946,2018
15420,29,1400,40,153,26339,2018
16995,17,3700,23,302,30808,2013
17891,20,2000,27,245,49170,2017
14880,23,2400,31,185,74293,2013
17995,13,4000,16,190,93004,2006
13495,24,2500,30,184,107325,2014
12924,31,1600,39,109,43032,2019
16998,43,2000,41,188,34500,2019
14999,12,5000,17,510,104822,2011
17451,26,1400,32,138,24772,2016
19669,27,2400,36,185,45005,2017
16331,17,3500,22,302,117609,2012
12935,28,1600,38,130,37174,2019
16559,20,2400,28,182,69249,2017
19200,19,3600,28,305,24852,2018
16433,27,1000,29,123,17649,2019
14000,18,3300,26,290,111182,2016
16988,28,2000,38,152,25628,2017
16291,25,1400,33,138,16723,2017
16900,22,2000,32,240,64865,2015
19330,26,2500,33,170,38500,2019
17685,28,2000,37,147,20703,2019
12520,51,1800,48,134,36341,2014
17000,15,3600,22,281,15566,2017
16493,20,2400,29,182,44733,2016
15700,22,2400,31,201,52876,2013
16499,25,2500,32,170,34638,2017
19000,18,3500,26,280,80771,2016
14991,26,2500,33,170,54450,2016
17988,24,2500,33,178,31807,2017
18998,22,2000,28,245,35602,2017
17990,28,1800,36,132,34103,2017
12000,18,3300,24,276,89166,2016
11999,16,3500,22,250,111565,2009
18957,22,2400,30,180,22707,2017
17199,22,2000,29,240,24528,2016
16995,24,2500,31,176,57000,2015
14999,23,2500,31,179,51064,2016
15995,16,3600,23,290,106392,2013
18477,13,5600,18,317,76084,2012
13988,27,2500,39,182,74447,2016
15988,28,2000,37,147,35191,2019
15995,27,2400,36,185,43776,2017
14500,21,2000,26,164,36902,2016
15627,23,2000,30,245,49787,2017
11012,28,1800,39,140,79603,2013
14380,26,2500,37,182,65365,2017
13994,23,1400,30,138,61006,2015
16999,27,1400,33,153,23175,2018
12488,25,2000,33,147,30758,2017
10291,27,2500,38,179,45557,2018
16960,28,1800,36,132,35543,2017
17998,24,2500,33,178,30517,2017
10900,28,1800,38,145,57825,2016
19100,28,2500,39,203,28638,2018
15995,27,2500,38,179,37106,2018
14825,41,2000,39,188,48111,2015
14297,22,2000,31,200,69779,2016
10995,18,3200,23,270,102017,2010
19329,15,3600,22,288,96514,2016
17495,26,2500,33,170,51730,2016
19141,22,2000,25,164,32754,2019
17321,22,2500,29,176,58984,2014
10995,17,3600,24,288,96206,2012
15999,26,1600,33,201,52038,2017
10795,25,2000,33,148,124791,2014
11495,25,2500,35,178,83997,2014
15995,19,3500,26,269,109705,2012
12555,24,2000,34,160,38931,2018
19995,18,3500,23,260,20180,2014
13090,29,1800,38,132,47289,2015
14750,28,1800,36,132,29702,2017
15995,20,2400,25,172,23426,2017
14495,25,1400,33,138,44266,2018
16970,24,2500,32,170,61292,2014
13999,13,5700,17,381,170393,2008
16986,30,1400,40,153,23783,2017
18900,19,3600,30,292,65716,2017
17998,17,3600,25,283,31293,2019
15491,17,3600,24,308,71255,2015
16093,22,2400,29,181,32534,2019
16499,20,2000,24,200,33282,2017
12998,20,3500,29,280,90601,2012
13099,25,2000,33,147,49340,2017
19000,18,3600,27,323,38122,2013
16999,27,1500,37,160,31637,2016
13499,27,2500,39,182,14740,2017
15933,31,2000,40,158,43652,2018
14948,28,1400,38,150,38185,2017
13992,27,2500,39,182,54124,2017
14999,22,2400,31,180,43230,2015
15995,24,2000,31,164,49247,2016
15999,16,3000,22,333,111718,2011
10995,18,3700,25,328,116236,2012
18677,26,1500,32,170,65828,2018
19421,22,2000,33,240,48430,2015
16497,25,2400,30,166,44815,2018
13295,21,2400,29,185,72452,2016
10000,21,2400,28,172,89510,2014
17000,13,5400,16,255,94339,2014
16961,16,3600,23,308,127501,2016
13750,21,2500,29,168,46325,2017
18995,54,1800,50,121,24604,2018
17795,28,2500,39,203,40124,2019
13788,26,2500,33,170,70386,2016
15000,23,2000,30,245,37572,2017
16996,12,3600,18,283,36010,2019
19475,27,2400,36,185,34064,2017
11000,25,2500,36,196,74039,2014
18500,21,2400,25,181,44841,2018
17994,21,2000,31,245,23337,2017
10995,24,2400,34,185,104313,2018
18068,24,2500,33,178,29354,2017
17090,30,1800,38,139,25740,2020
12500,17,3600,25,283,64319,2016
10995,12,6200,19,403,146483,2008
11999,21,2400,28,180,83129,2014
19995,51,1600,46,139,21795,2018
19550,17,3600,25,283,41039,2019
19798,20,2000,28,220,73829,2016
16880,22,2500,29,197,36688,2019
17000,12,3600,18,283,27217,2019
18900,16,3600,22,288,82579,2014
13995,16,3600,23,288,110923,2011
16727,22,2500,29,176,58123,2015
18017,31,2000,40,158,31719,2018
19495,15,3600,22,300,82712,2012
16872,19,2000,25,200,22107,2018
18995,20,3500,27,284,32486,2017
12750,18,3500,23,365,194741,2016
16535,28,2500,39,188,31093,2019
18486,20,2000,28,220,83296,2015
17495,10,6000,15,342,49000,2014
19500,22,2000,29,184,22563,2019
14995,18,3500,24,275,120486,2010
12951,29,1800,37,124,41341,2018
19995,26,2500,32,170,32391,2017
16688,21,2400,27,180,58088,2016
14963,29,1800,37,124,25264,2019
10995,17,3000,25,230,80914,2007
19999,25,2500,32,170,28534,2020
18595,26,1500,32,170,33642,2018
10999,27,1600,37,138,10466,2014
12595,18,3500,23,265,47172,2010
14995,17,3000,24,241,130318,2014
17777,25,1400,30,138,15624,2020
12100,24,2400,35,185,51474,2015
12995,27,2400,36,185,70401,2015
16934,23,2000,34,245,23860,2018
12777,21,2500,32,175,97942,2017
14961,30,2000,39,158,51366,2017
13000,25,1600,30,130,41846,2017
14837,25,1400,33,138,55139,2017
13950,13,5700,19,395,187461,2013
14945,16,3600,23,290,88500,2012
10998,17,3600,25,283,75356,2015
16500,25,2000,37,240,73529,2015
19349,23,2000,30,245,20998,2018
12081,21,3500,30,268,106974,2012
11900,17,4000,21,236,188759,2009
14997,22,2400,30,185,90250,2013
16995,21,3500,32,278,42602,2015
