price,city_fuel_economy,engine_displacement,highway_fuel_economy,horsepower,mileage,year
38829,17,5300,23,355,26521,2020
59975,16,3500,21,375,11966,2019
37908,18,3000,27,340,47207,2016
36950,15,5700,21,395,17733,2019
39997,16,5300,22,355,54188,2019
54999,15,5000,21,385,28500,2017
35490,13,5600,18,390,35819,2019
36998,18,3500,23,375,49236,2017
47395,14,3000,19,424,40776,2017
42978,21,3000,30,354,35523,2018
36995,18,3500,23,302,24197,2017
40189,17,3500,23,375,29215,2017
41900,15,3500,19,365,49327,2017
35880,18,3500,26,290,38400,2017
35888,15,5000,21,385,50453,2017
35991,18,3600,25,295,20899,2019
37815,16,3000,23,404,22452,2016
39999,16,3500,21,375,38223,2019
49990,17,3500,24,375,38108,2019
39500,19,3000,25,333,32849,2017
43800,20,2000,23,208,24914,2016
46997,17,3600,24,420,35092,2017
35401,20,2400,26,260,27000,2019
61400,14,6200,20,420,18747,2019
35995,13,5600,18,390,39134,2019
36980,22,3500,33,302,10058,2019
37900,19,2000,25,252,45059,2018
38450,15,3500,19,380,37158,2017
35310,24,2000,33,280,13338,2018
48900,16,6200,22,420,15016,2019
35999,16,5300,22,355,35570,2017
47500,15,4400,22,552,45013,2016
45000,14,5300,18,355,14600,2019
43900,16,5000,22,395,44423,2019
59397,14,6200,20,420,16643,2020
46851,22,2000,27,248,10100,2019
37771,20,3000,30,335,24849,2017
40974,13,5700,17,381,15375,2020
37988,18,3000,24,300,29334,2017
39989,18,3500,23,302,27188,2017
36900,18,3600,25,310,32695,2019
38491,13,5600,18,390,42841,2019
35985,19,3600,26,310,31674,2019
48848,17,3000,23,340,30632,2017
37900,19,3500,24,375,34685,2018
38315,16,5300,22,355,44139,2018
58212,17,3000,21,335,12945,2020
50962,17,3500,23,375,33755,2019
37960,20,3500,28,260,14209,2019
55492,15,5300,20,355,21821,2019
49755,21,3400,30,315,19582,2015
61493,16,3500,21,375,18858,2020
42995,14,6200,20,420,75675,2016
48000,20,3000,28,362,22169,2019
36898,13,5700,17,381,16427,2019
39988,15,5700,21,395,27337,2017
44994,17,3500,24,375,20500,2019
37535,19,3500,26,295,31250,2019
35945,16,5700,25,370,25565,2017
35900,14,3500,20,365,41519,2016
40900,18,3500,22,302,12180,2017
38997,17,4000,20,270,47533,2018
36995,16,3600,18,308,26995,2019
36199,22,2000,28,306,18183,2017
53880,20,2000,30,316,10377,2019
47955,15,5300,21,355,37056,2019
36985,15,6200,21,420,30694,2017
36995,19,3500,26,295,10205,2019
37496,17,3500,23,375,33422,2018
36491,17,3500,23,375,42803,2018
44998,21,3000,30,349,10182,2019
78900,17,4000,27,463,24407,2018
43479,18,3000,24,300,27211,2017
37891,19,3500,24,375,45167,2018
35497,17,2500,22,310,11103,2019
53487,19,3000,25,329,22886,2018
35500,23,2000,33,248,34718,2017
55995,15,5700,21,395,16152,2020
35900,23,3000,30,255,25460,2016
47977,15,6400,24,485,13100,2019
36814,22,2000,30,241,16358,2017
45888,15,6200,22,420,48364,2017
36352,18,3500,23,278,35382,2016
63991,13,6200,23,650,27228,2017
39795,30,2000,40,180,29699,2017
35288,19,3000,27,240,23134,2018
52783,16,3000,24,400,10658,2018
44995,20,2000,25,316,25316,2017
36999,22,2000,28,250,34453,2018
43063,13,5700,17,381,26258,2017
37995,14,5600,20,400,43453,2017
45912,18,3500,23,302,22266,2017
44412,16,5300,23,355,50629,2017
35394,18,3600,25,295,17268,2019
42580,17,3600,23,285,31330,2018
55679,15,6200,20,420,39087,2017
43977,25,2000,33,248,22905,2020
43990,17,3500,23,375,54876,2017
37000,16,3500,22,290,10138,2018
45999,21,2000,29,241,10048,2019
51927,20,3000,28,362,27202,2017
39275,19,3500,26,290,10999,2019
44155,16,5300,22,355,31429,2020
38250,19,3000,25,329,41066,2017
50888,16,3000,24,424,22545,2018
46317,13,5600,19,400,39508,2019
41300,15,5300,21,355,38769,2019
48995,13,5600,18,390,23565,2019
37995,15,5300,22,355,62171,2015
39714,16,5000,22,395,44589,2018
54950,13,6200,22,707,23180,2018
60998,14,6200,20,638,29642,2010
35999,19,3500,24,375,13495,2019
39900,18,3600,23,285,24048,2018
52500,20,3000,27,349,13037,2020
42980,21,2000,22,270,15029,2020
41995,15,6400,25,485,13617,2017
39990,17,3000,23,340,39507,2017
58800,15,5000,23,550,16773,2016
38673,13,5600,18,390,40276,2019
58910,15,5700,21,395,15465,2020
37777,20,3000,29,335,21454,2017
35498,17,4000,20,270,33110,2019
38000,20,3500,29,290,17643,2019
40982,16,5300,22,355,11398,2020
47500,17,3600,23,285,29916,2018
45509,15,4600,20,301,11397,2016
37200,16,3600,21,285,26751,2017
38495,14,5700,22,360,30037,2019
42500,17,3500,23,375,50142,2017
36995,17,3500,23,375,39393,2017
37500,15,6200,21,420,68724,2016
40959,16,5000,22,395,13270,2019
36395,22,2000,24,270,41621,2019
35658,22,2000,30,241,15708,2018
38983,16,6200,22,420,82867,2018
37241,22,2000,24,270,27965,2019
35990,18,3500,22,278,37672,2018
35419,22,2000,29,241,21423,2017
45981,18,3000,24,300,48800,2017
36000,19,3500,26,295,38305,2017
36977,16,4000,19,270,16025,2020
46000,21,3000,30,354,12874,2018
35981,16,3600,20,285,35000,2015
62989,14,4400,19,567,46118,2018
37447,16,5000,22,395,44955,2018
36000,22,2000,29,237,11537,2020
45499,19,3500,24,375,10585,2019
40248,17,3000,23,340,51636,2016
39690,18,3500,23,375,24145,2017
40400,15,5700,22,395,24132,2019
38991,14,5600,19,390,34541,2019
41636,17,3000,22,362,48000,2017
66500,20,3000,25,335,14157,2019
60000,17,3500,21,450,29839,2019
42995,15,5000,21,385,23763,2017
58991,17,3000,24,425,13023,2018
37988,15,3500,20,380,56303,2017
42880,17,5000,23,395,21543,2020
41845,15,5700,21,395,16402,2019
43385,23,2000,31,280,11531,2018
35998,21,2300,28,300,15383,2020
42995,14,5300,21,355,30523,2019
35495,15,5700,21,395,56098,2018
69800,13,4700,21,454,19021,2016
72999,16,4400,24,600,31064,2017
48150,18,3000,24,362,10881,2018
41046,18,3600,25,295,11280,2020
46998,17,3000,23,380,76954,2017
36991,15,5700,21,395,12343,2017
36454,17,3600,25,310,28779,2019
44998,16,5300,22,355,10369,2019
44900,19,3000,25,333,26380,2018
47985,18,3000,24,300,16000,2018
54977,15,6200,21,420,30246,2016
41684,15,6400,25,485,23708,2017
58880,15,6200,21,420,15203,2020
36988,20,3500,28,311,38144,2018
44395,15,5300,21,355,16530,2020
35792,17,3600,26,304,29207,2019
36899,24,2000,30,268,15463,2019
38900,20,2000,28,240,16451,2018
51990,15,6200,20,420,44466,2017
44992,15,5000,21,385,47764,2017
46777,15,6400,24,485,35356,2019
35495,20,2000,25,252,35369,2017
38995,16,5300,22,355,38600,2017
40984,16,5000,22,395,10896,2018
35590,20,3500,27,295,26961,2017
65841,13,6200,22,707,19418,2019
41250,17,3600,23,285,20972,2019
55000,22,3000,28,254,35970,2017
59875,15,6200,20,420,11665,2020
39985,15,5700,21,395,21075,2018
45998,14,5600,19,390,15766,2019
39424,16,4600,24,386,46738,2016
48365,17,4700,25,402,21095,2018
44900,18,3000,24,300,22039,2017
40000,16,6200,22,420,29556,2017
53500,15,6200,20,420,30701,2017
39994,16,3500,22,365,16249,2019
37744,15,5700,21,395,13375,2020
36988,12,6200,18,580,27601,2013
40664,19,2000,26,316,33447,2019
46000,19,3500,24,375,24453,2019
48981,16,5000,22,395,10996,2019
38493,14,5300,21,355,40048,2019
36985,20,3500,28,295,11556,2020
37900,22,2000,30,241,25672,2017
43995,17,3500,23,375,59840,2018
36991,16,5300,23,355,41178,2017
41950,15,6200,20,420,62408,2017
40398,20,3000,26,329,49020,2018
52499,19,3000,25,329,10059,2019
46947,15,5300,22,355,36856,2019
35955,18,3600,25,295,13430,2019
37588,16,3600,18,308,29018,2017
39999,18,3500,22,302,43484,2018
44991,16,6200,27,455,10300,2020
39999,22,2000,29,241,19182,2017
39482,15,5600,21,390,27940,2017
37988,23,2000,33,248,23753,2019
37000,21,2000,28,241,33380,2018
45999,15,5300,21,355,34996,2019
40691,13,5600,18,390,29295,2017
65985,15,3000,21,424,13053,2020
36988,22,2000,29,241,15103,2017
38988,18,3500,23,375,50176,2017
39977,16,5000,22,395,16386,2019
35500,20,3000,28,362,57919,2017
58900,15,6200,20,420,11019,2019
46998,18,3500,22,278,16453,2019
38634,21,3500,31,268,39311,2016
41000,19,3500,26,280,10336,2020
36500,19,3500,24,375,35625,2018
38626,16,5300,22,355,56704,2017
38360,18,3000,25,241,18857,2018
45958,17,3500,23,375,27270,2017
37983,16,5300,23,355,30807,2018
36991,18,3500,22,278,43122,2018
43990,17,3500,23,375,47687,2018
38975,20,3000,29,335,35949,2017
52995,15,6200,25,455,25496,2018
46659,16,4400,25,445,46533,2018
45588,20,3000,28,362,19768,2017
41991,15,4600,18,301,32051,2017
35900,16,5300,22,355,46888,2018
36995,19,3000,25,333,67758,2017
72940,17,3000,23,380,45258,2018
37999,17,4000,22,270,27872,2014
44900,18,3000,23,380,29655,2017
46788,15,5300,22,355,35425,2019
43995,15,5000,21,395,18587,2020
36988,15,5700,21,395,11827,2018
49939,21,2000,29,255,19931,2020
37991,18,3500,23,375,53599,2017
39991,18,3000,24,300,44510,2017
48750,16,6200,22,420,30068,2020
36998,16,5300,22,355,12127,2020
42987,16,5000,22,395,19317,2018
38000,17,3500,23,375,40736,2018
40400,16,5300,23,355,64718,2016
40637,15,5300,22,355,30899,2019
37900,14,5700,22,360,25739,2019
39975,18,3500,23,302,15885,2018
46900,20,3000,27,355,21418,2018
43999,19,3000,25,329,27655,2017
38997,15,5700,21,395,15474,2020
39990,19,3500,24,375,31698,2019
41030,16,5000,22,395,40819,2019
38988,17,3500,22,375,37020,2019
42900,16,3800,24,355,57000,2005
35300,19,3500,26,284,12590,2020
35900,15,5700,23,375,24907,2018
64586,14,6200,21,420,41565,2019
48550,21,2000,22,270,33775,2020
36990,16,3600,23,305,16894,2017
35777,19,3500,26,296,15751,2020
38900,15,6200,20,420,63299,2017
56200,16,5000,22,395,12483,2019
42995,16,5000,22,395,44288,2018
62551,17,4700,25,449,28277,2017
41989,17,3500,23,375,13484,2019
39100,17,4000,20,270,16125,2019
35995,22,2000,27,241,14261,2019
41995,20,3500,27,295,12794,2017
40977,13,5700,18,381,14198,2020
38578,17,4000,20,270,27150,2019
38975,18,3500,23,375,29856,2017
36988,16,5300,22,355,60830,2014
40795,19,3500,26,295,20008,2019
35500,17,3600,25,310,36256,2020
35981,17,3600,25,310,34140,2019
35678,19,3500,24,278,42582,2018
39895,16,5300,22,355,62827,2018
41987,20,3800,26,291,10708,2020
45853,15,5300,21,355,39071,2019
39995,16,5000,22,395,22707,2018
35597,18,3500,23,375,48544,2017
75900,15,4000,22,603,41447,2018
41500,15,5600,20,390,19042,2017
35398,16,3500,22,365,34022,2018
38495,19,3500,26,295,25749,2017
42500,17,4000,20,270,17103,2019
42999,13,5700,17,381,26511,2019
40197,19,3500,26,295,14852,2019
45995,15,5700,21,395,25739,2019
36650,15,5700,21,395,40941,2018
36597,17,3600,25,310,15377,2020
36997,15,4600,20,301,46243,2016
37990,14,6200,20,420,91017,2016
35500,13,5600,18,390,42130,2019
74996,14,3600,21,247,74157,1992
38888,16,5000,22,395,15558,2019
42894,16,3500,21,375,31580,2019
54902,15,5700,21,395,12149,2020
38411,19,3500,26,311,19005,2017
36629,19,3500,28,280,19606,2018
35999,16,5300,23,355,58699,2018
42000,16,3600,20,285,32322,2017
41951,20,3800,26,291,20949,2020
36883,15,5700,21,395,26220,2019
39508,18,3500,22,302,33435,2017
35950,20,3000,30,335,39380,2017
37495,18,3500,23,375,36318,2017
40000,17,3600,22,285,11351,2020
37485,24,2000,34,248,48792,2017
36880,13,5600,19,400,65513,2017
38797,16,4000,19,270,15025,2020
48991,22,2000,24,270,24302,2018
40321,15,5700,21,395,15836,2018
39601,18,3000,24,300,47150,2017
55999,15,3500,18,450,72000,2018
43777,13,5000,19,510,50707,2014
36030,17,3500,23,375,28230,2018
42995,21,2000,25,237,11049,2018
38450,20,2300,24,270,16780,2020
64999,16,3000,22,362,10125,2019
38697,19,3000,26,400,23170,2017
36997,15,5000,24,460,24583,2019
35888,22,2000,28,280,12958,2018
37880,19,3600,30,292,20004,2019
35407,16,3600,20,285,25410,2018
39556,19,3600,26,308,20210,2020
62891,18,3000,28,362,35022,2018
52281,15,3500,18,450,51361,2018
37999,17,3000,22,362,65277,2017
36373,19,3500,24,375,10018,2018
43995,16,4400,25,445,55083,2018
44727,13,5600,19,400,34093,2019
40000,13,5700,17,381,18753,2019
35995,20,2000,25,252,49710,2017
57995,16,3000,22,362,24420,2019
44000,15,6200,20,420,56051,2017
48995,17,3500,23,375,21373,2018
46000,15,5000,21,395,12145,2020
49988,18,4000,25,503,40347,2016
39995,17,3500,23,375,63731,2018
46900,16,3600,20,285,21424,2018
38985,13,5600,18,390,39234,2019
44995,17,4000,20,270,15001,2019
36499,17,3600,23,276,18324,2019
41892,13,6400,19,470,56815,2015
37567,22,2000,24,270,29182,2019
39999,18,3500,22,278,12035,2019
49999,16,5000,22,395,31743,2018
43950,14,5300,21,355,44363,2019
50873,17,3500,23,375,31722,2017
44988,19,3000,27,240,17616,2018
57722,15,3500,18,450,54117,2018
39580,18,3500,23,278,49319,2017
41888,16,3600,20,285,23710,2017
46518,18,3600,23,285,31817,2018
42719,16,5300,22,355,41045,2017
38994,14,6400,23,485,15369,2018
47950,16,5300,22,355,32636,2014
41999,13,5700,17,381,52352,2017
35368,16,5300,22,355,26565,2017
36989,16,5300,22,355,11564,2020
48777,20,3000,27,355,18460,2019
40977,14,6200,21,420,42269,2019
36900,16,5300,22,355,56672,2018
41497,14,5300,18,355,21934,2019
45967,21,2000,30,241,12438,2019
41500,17,3500,24,375,50763,2018
66800,13,4700,20,454,22230,2015
45886,21,3000,29,335,19046,2019
42998,17,3000,22,362,42557,2017
53995,16,3500,21,375,66971,2019
37999,18,3600,25,295,30041,2019
41999,19,3500,24,375,23027,2018
39985,21,3000,30,354,48915,2018
36152,24,2000,30,268,13501,2019
35897,18,3000,23,340,45602,2017
36469,15,6400,25,485,54248,2016
39991,16,3500,22,365,23644,2018
43997,15,5700,21,395,21096,2019
46995,15,5700,21,395,63236,2019
37995,16,3600,18,308,44482,2017
38985,15,5300,22,355,89546,2017
55380,17,3600,23,300,33180,2018
35988,18,3500,26,280,29640,2019
50187,15,6200,20,420,11925,2019
44082,17,3500,23,375,28985,2018
40500,16,5300,22,355,30128,2017
35490,19,3500,26,295,39015,2018
38000,18,3500,23,375,29096,2017
40900,18,3500,22,302,37164,2018
54997,13,6200,22,707,50583,2016
60998,16,4700,25,449,31696,2017
42900,16,3600,20,285,25051,2017
43999,16,3500,22,375,21136,2020
36500,15,5600,20,390,35465,2018
44995,15,5700,21,395,31912,2019
37790,18,3000,24,300,49726,2017
76900,21,3000,27,330,27311,2017
39488,18,3500,22,278,11750,2020
35977,16,5300,22,355,28059,2018
35062,19,3600,27,310,10690,2020
46970,14,6200,21,420,46530,2019
44921,15,5300,21,355,37595,2019
40997,18,3600,26,310,18564,2020
37892,22,2000,24,270,29355,2019
35900,17,3500,23,375,29232,2018
39993,16,5700,25,370,25793,2017
36999,15,4600,18,301,40610,2017
40990,15,5700,21,395,18253,2019
35281,18,3600,25,295,15741,2020
36779,19,3500,24,278,28021,2017
69999,14,5000,19,510,26300,2017
39000,22,2000,27,296,24055,2020
37344,18,3600,25,295,14214,2019
37640,16,5300,22,355,29240,2017
36676,17,5000,23,395,21611,2020
57999,18,3000,24,380,19951,2018
65999,13,6200,22,707,17311,2017
43350,19,3500,26,295,16238,2019
42998,19,3000,25,333,32864,2018
38995,16,5300,22,355,12744,2020
49890,15,5000,21,395,17300,2020
35998,15,3500,20,365,34362,2017
59999,16,5000,22,395,25618,2019
39498,22,2000,30,241,27148,2018
37426,17,3500,23,375,54633,2017
47900,13,5600,19,400,33271,2019
38000,15,6200,21,420,94450,2016
37345,18,3600,25,310,26429,2019
38000,16,5000,22,395,24817,2019
35881,18,3500,23,365,35060,2016
57893,17,3000,22,362,28665,2018
37780,23,2000,27,252,22629,2018
43525,16,3500,21,375,44969,2019
40900,15,4600,18,301,30993,2017
35995,18,3500,25,375,40428,2019
40799,18,3500,22,278,12010,2019
36500,17,3500,23,375,23847,2019
48949,15,4600,18,301,21844,2018
37989,15,5600,20,390,29284,2017
44977,18,3000,24,362,40746,2017
35604,16,5700,25,370,27005,2017
36000,15,5700,22,395,34839,2017
55660,17,3000,24,425,17835,2017
35834,17,3500,23,375,81161,2018
73888,19,3800,27,400,26000,2014
35891,18,3500,22,278,34396,2019
35660,17,4000,21,270,21538,2019
66995,15,3500,18,450,24886,2017
35998,18,3000,28,310,24820,2015
36999,18,3500,23,365,104481,2016
40754,16,3600,20,285,22690,2016
46999,13,5700,17,381,19220,2019
79995,16,4400,25,600,43937,2018
41593,13,5600,18,390,30269,2020
49780,16,6200,20,420,30304,2019
38655,22,2000,27,241,12455,2019
54900,13,5600,19,400,13023,2019
35794,17,4000,20,270,32895,2019
57998,14,6200,20,420,33970,2019
54900,13,4200,18,420,104794,2009
43900,19,3800,24,291,15291,2020
51795,14,5200,21,526,16847,2017
45588,14,5600,19,390,22930,2019
35577,18,3600,25,295,19628,2019
38500,13,5600,18,390,50192,2018
38785,21,2300,28,300,15162,2020
38995,17,3500,23,375,20475,2018
37997,19,3500,26,295,36640,2019
39965,16,4400,25,445,66976,2017
37477,16,3500,22,365,22554,2017
39454,16,3600,20,285,30303,2017
35384,15,6200,25,430,36736,2012
43000,16,3500,21,375,43200,2019
39998,15,5700,21,395,25749,2020
42299,18,3600,23,285,20578,2019
45992,18,3000,24,300,11683,2018
35995,15,5000,21,385,91660,2016
43500,14,5300,18,355,14958,2019
41500,16,6200,26,430,14221,2013
36900,18,3600,27,310,23498,2018
55987,15,6200,20,420,32815,2019
43794,19,3500,26,290,10889,2019
36900,18,3600,27,310,12547,2020
51991,13,6200,21,650,17193,2018
45991,17,3000,22,362,29556,2017
40750,20,3500,27,295,11230,2018
43000,14,6200,21,420,45381,2015
54964,20,3000,26,335,20561,2019
48995,21,3000,30,354,26475,2018
36398,20,3500,27,295,30489,2019
39250,16,5300,22,355,24050,2019
45994,17,3600,25,310,11171,2020
49989,15,6200,21,420,23312,2019
78485,14,6200,21,420,12308,2020
43500,15,5000,23,420,15004,2017
37998,16,4600,23,360,48072,2016
37000,16,3600,18,308,23276,2018
39000,15,5300,22,355,48968,2016
47990,15,6200,20,420,63128,2017
51850,17,3600,22,285,21786,2020
40773,17,3500,22,375,23671,2019
37988,16,5000,22,395,18920,2018
45990,15,5300,21,355,44928,2019
49990,14,5000,19,510,65000,2015
50000,17,3600,25,310,10985,2020
35999,17,3600,24,308,11949,2019
38988,20,3600,26,305,14632,2019
35436,16,5300,22,355,41829,2017
41990,18,3500,22,302,46892,2018
46722,15,6200,22,420,58831,2017
42995,14,5000,19,510,55963,2015
46900,17,3000,23,340,34605,2017
53888,15,5700,21,395,24507,2019
59999,16,3000,22,362,13169,2019
40399,17,3500,23,375,34100,2018
37990,15,5300,21,355,27190,2019
64999,16,3500,21,400,28923,2019
37000,19,3500,27,290,57318,2018
49999,15,5300,22,355,51614,2017
38999,17,4000,20,270,18383,2019
41994,19,3500,26,290,10125,2019
35782,19,3500,24,375,26892,2018
60999,14,6200,21,640,50914,2017
47698,17,4700,26,449,60582,2016
36900,17,4000,20,270,31925,2018
38500,23,2000,35,250,10834,2019
39977,17,3500,23,375,39996,2019
40998,18,3600,25,295,14892,2020
40900,19,3500,24,375,20691,2018
36591,22,3500,33,302,17753,2019
38491,17,3500,23,375,39798,2018
43799,15,5300,21,355,36982,2019
63803,17,3000,23,340,19315,2019
37629,17,5300,23,355,10938,2020
44490,15,5700,21,395,20354,2019
54545,20,3500,27,295,11175,2020
37880,16,3600,20,285,41042,2013
53990,16,4700,24,449,56176,2016
38994,15,5700,21,395,29481,2019
35875,23,3000,29,255,53661,2017
41883,13,6400,19,470,42198,2014
40000,18,3000,25,300,16262,2017
47950,21,2000,22,270,10540,2020
41995,14,5300,21,355,71715,2019
36492,18,3000,25,300,35291,2017
61999,13,6200,21,650,11832,2018
36900,18,3500,22,278,21937,2018
50981,14,6200,20,420,39514,2016
39998,15,5300,21,355,38781,2019
41995,23,2000,27,252,11545,2018
38998,15,5000,21,385,56147,2017
39937,18,3600,27,335,28133,2018
41646,18,3500,22,278,12071,2020
61250,18,3500,27,416,27308,2019
37991,18,3000,24,300,36908,2016
35495,20,3000,29,335,48912,2018
36888,13,5600,18,390,30858,2019
35046,16,3600,20,285,31592,2014
36998,13,5600,18,390,32598,2019
39981,16,3600,18,308,31636,2018
62995,15,3500,18,450,39801,2018
40995,22,2000,24,270,17001,2018
43832,20,3000,28,362,50091,2017
38994,18,3500,25,375,13849,2019
43587,19,3000,25,329,23437,2019
36750,16,6200,22,420,20463,2018
35995,19,3500,26,295,19798,2018
52981,16,4400,25,456,26502,2018
36879,15,5700,21,395,23175,2017
46400,15,4400,24,445,41946,2017
39995,20,3000,28,362,24742,2017
45995,16,5000,22,395,24369,2019
44750,16,5300,22,355,18103,2019
38995,15,5700,22,395,14167,2019
35990,25,2000,34,255,10265,2019
51990,17,3500,23,375,27786,2019
40336,16,3600,24,464,53020,2016
37990,19,3500,24,375,15042,2019
39977,14,6400,23,485,18254,2018
36974,15,5700,21,395,60154,2018
50000,15,5300,22,355,47869,2017
37874,16,5300,23,355,26000,2018
46190,16,3000,22,362,35877,2019
35374,19,3500,24,375,28861,2018
43483,13,5700,17,381,30620,2019
35700,26,2000,36,255,19959,2020
36923,18,3500,22,278,23899,2019
52808,16,3000,21,340,17103,2018
69900,14,4400,19,567,25487,2018
43777,15,5300,21,355,24382,2019
38892,16,5300,23,355,45566,2017
54321,17,3000,22,362,22965,2017
38999,17,3500,23,375,15570,2018
37998,15,4600,18,301,38234,2017
46950,16,5000,22,395,29738,2019
36536,18,3000,24,300,37491,2017
35469,18,3500,23,375,24965,2017
46555,16,3500,21,375,29935,2019
37995,19,3500,26,295,23437,2017
44896,20,2300,27,300,15360,2020
47999,15,5700,21,395,30142,2019
57374,15,3500,18,450,26903,2018
40989,17,6200,27,455,16150,2018
48998,16,5300,22,355,39556,2018
50367,17,3600,24,310,15784,2020
36990,17,3300,24,365,35400,2017
47500,17,3500,23,375,27972,2019
36500,18,3500,25,375,17023,2017
61493,21,2500,28,350,19068,2017
42344,14,5600,20,400,30618,2019
45998,15,3500,21,380,14130,2017
35786,14,6200,20,420,83952,2015
37021,17,3500,23,375,16283,2018
60901,14,4700,18,449,15085,2017
66995,13,5600,19,400,10557,2020
47258,16,6200,22,420,32711,2020
38120,21,2000,27,184,21970,2018
35568,15,5700,21,395,11043,2020
39876,19,3500,28,280,21098,2019
35988,18,3500,24,260,26533,2018
42420,17,5300,23,355,15255,2019
35990,21,2000,28,241,34762,2018
41000,19,3500,26,295,29435,2017
44906,16,5300,23,355,31219,2017
40895,17,4000,20,270,13745,2019
40995,23,2000,33,248,24481,2018
36500,15,5700,21,395,24455,2018
37990,14,5700,22,360,41752,2018
36310,18,2300,25,280,21758,2019
45988,14,6200,23,420,37145,2018
39996,16,5000,22,395,34201,2018
46877,15,5700,21,395,12750,2020
35222,18,3600,27,310,35659,2018
50995,16,6200,25,455,13563,2017
36911,15,4600,18,301,42012,2017
35998,14,5600,19,390,32212,2017
48999,54,3000,63,436,23876,2017
44995,15,6200,20,420,41000,2018
35788,18,3500,23,375,24753,2017
44494,20,3000,28,362,22688,2017
37000,14,5600,19,390,25831,2019
39484,15,4600,20,301,26292,2016
38950,14,5700,22,360,20689,2018
38995,13,5600,18,390,29603,2017
37990,16,3700,22,325,36309,2017
35660,24,2000,34,252,26194,2018
43888,18,3500,23,302,25384,2018
58999,16,5300,22,355,19972,2020
52000,15,5700,21,395,39305,2019
65995,17,3000,23,385,26940,2017
54999,14,6200,23,420,29117,2019
35900,16,5300,22,355,36554,2018
58500,14,6200,20,420,19257,2019
36880,16,5300,23,355,60382,2015
48519,17,4400,25,445,49108,2018
35980,18,3600,25,295,15219,2018
37248,16,5700,25,370,45047,2017
35980,19,3500,28,280,14146,2019
41248,20,3500,27,290,10773,2019
37995,16,5300,22,355,19073,2017
40952,15,5700,21,395,14740,2019
36930,15,5600,21,390,26368,2017
35999,21,2000,28,241,24922,2017
38000,17,3500,23,375,33009,2017
48788,15,4600,18,301,17807,2019
36995,15,5700,21,395,33330,2017
35995,16,3000,24,404,36370,2017
51102,17,3600,22,285,14279,2020
39995,18,3500,22,278,15826,2019
46387,17,3300,24,365,12821,2019
53895,15,6200,20,420,30012,2019
38990,17,3600,25,310,26791,2020
44795,16,6200,29,455,16238,2015
72431,15,6200,20,420,42800,2017
40998,17,3500,23,375,31490,2017
36988,20,3600,27,256,13270,2019
37590,17,3000,26,425,64961,2016
41000,18,3500,22,302,28925,2017
57995,15,6200,20,420,28000,2017
36800,17,4300,22,285,20216,2018
36999,18,3600,25,295,12381,2019
39999,15,7000,24,505,28900,2008
36495,23,2000,30,248,15772,2019
35950,22,2000,28,272,17100,2019
38982,16,3500,22,365,19593,2019
68000,14,5000,19,510,31263,2017
69995,13,6000,21,523,36874,2017
37990,16,5300,22,355,13854,2017
38390,21,3000,31,320,22783,2018
37900,17,3500,23,375,36125,2017
43998,16,3500,22,375,12236,2020
46880,18,3000,24,300,12901,2017
35900,22,2000,24,270,39512,2019
47961,17,5300,23,355,38656,2019
35900,16,5000,22,395,40012,2019
48600,13,5700,17,381,16533,2020
35988,16,5000,25,460,19850,2019
41995,22,2000,27,241,25417,2018
42477,21,2000,22,270,14357,2020
57998,15,6200,21,420,10370,2019
35374,18,3500,26,290,21278,2017
39606,16,5000,22,395,28617,2018
44990,18,3000,24,300,23953,2019
38998,15,5700,21,395,32141,2019
41491,22,2000,32,248,31290,2018
36398,17,3600,25,285,32203,2018
39979,16,5300,22,355,19219,2019
46003,15,5700,21,395,22959,2019
36995,22,2000,27,241,13362,2019
42985,19,3000,27,240,29336,2018
47481,15,6200,25,455,15741,2019
53969,17,3600,22,285,19987,2020
45520,15,4400,21,445,33806,2017
35900,19,3000,26,300,32763,2017
46395,16,5300,22,355,18925,2019
35877,16,5300,22,355,26159,2017
39998,18,3500,22,278,17181,2019
35180,16,5300,22,355,41590,2018
36888,22,2000,27,241,15337,2019
45426,13,5600,19,400,37197,2019
51877,15,6200,20,420,66850,2017
46900,15,6200,21,420,23876,2019
65888,17,3000,23,340,24077,2019
41000,17,3600,25,310,21845,2019
43998,16,3500,21,375,16760,2019
35670,17,3000,23,340,82442,2016
36360,19,3500,24,375,35848,2018
41598,19,3000,29,333,31751,2017
45952,16,6200,22,420,20522,2019
54872,17,3000,22,362,35954,2017
38888,22,2000,27,241,28899,2018
75900,12,5500,14,563,35081,2014
52989,17,3500,22,375,12477,2019
39933,18,2300,25,280,13384,2019
35799,22,2000,29,237,13357,2019
45985,16,5000,22,395,34130,2018
58697,14,6200,21,420,10266,2020
35991,15,5000,21,385,32270,2017
37997,15,6200,21,420,81053,2015
36500,18,3500,23,278,36938,2017
65990,14,5000,19,550,55067,2017
50703,17,3000,23,340,33295,2017
38995,17,3500,23,375,44508,2019
53920,16,3500,21,375,16335,2019
36000,16,6200,27,455,24010,2019
48885,17,3500,23,375,37012,2019
53991,15,6200,20,420,15267,2019
45276,17,3500,23,375,41896,2017
37991,19,3000,28,320,54361,2017
35198,18,3500,22,278,22745,2018
42995,16,3600,20,285,48283,2017
36000,14,5700,22,360,43197,2019
38000,20,3800,26,291,16743,2020
54876,15,6200,20,420,24706,2019
41500,21,3000,30,335,24398,2018
39999,19,3800,24,291,10442,2020
